Hours Used Per Day,Cost,User Age,Needs Replacement,Primary Usage,Brand,Computer Age (Months)
12.15753582,30876.74643,39.19636948,0,1,5,20.365141
7.13104069,37002.29717,26.6855839,0,4,2,27.7387729
11.66225731,29422.92233,21.53299682,0,1,2,40.0340639
2.29189857,26953.81009,28.16699728,0,1,2,60.0
21.77277791,42298.95225,65.0,0,4,3,3.809839
12.7512084,35620.88565,43.01721878,0,2,3,1.0
17.5422719,30543.5656,25.45898326,0,4,1,42.5186031
13.63925792,27434.73866,19.50074615,0,1,3,60.0
8.63744609,19320.91756,36.97645311,0,3,5,51.3383285
19.06009967,35336.66308,20.01798456,0,2,4,49.7336129
20.31158495,29993.87906,12.46194414,0,2,4,33.3129231
15.08609156,32848.37846,44.09281433,0,2,3,20.5108422
7.91210895,25802.20013,48.34351544,0,3,5,26.9493562
20.91222645,25471.89871,18.47947221,0,4,2,1.0
10.81564197,26635.66008,65.0,0,4,5,33.5841506
6.49034199,41893.069,51.19512787,0,1,2,32.2736755
24.0,23872.2736,22.55841636,0,2,5,46.1503979
24.0,38110.90196,26.79739692,0,4,3,19.4088356
3.83149155,29477.54259,45.4290514,0,1,2,1.0
3.64370084,19670.65181,36.48148284,0,3,4,47.2756577
21.21830705,24531.63881,26.00782596,0,3,3,14.3652695
15.07643735,22300.52519,32.07966657,0,4,5,2.3579476
24.0,21188.28024,49.80445466,0,3,1,12.5975514
21.4324962,41621.99615,34.31935323,1,2,1,12.4547841
20.55107733,19172.26411,47.21961339,0,2,1,1.0
16.76698115,28390.488,51.1792696,0,4,1,24.3059248
13.53523893,26234.93733,41.21295653,1,1,4,29.4763643
11.82789145,25935.7308,44.66482382,0,4,5,44.6404843
2.42175927,34313.23565,12.46569522,0,3,1,17.3123927
12.22456684,23766.00967,13.05522771,1,2,2,13.1138643
12.83860657,33590.54694,23.53685512,0,1,3,19.1241377
18.70737808,26139.23977,55.48405119,1,2,1,18.2913785
24.0,32936.27002,47.02672999,1,4,4,40.6893425
4.1410604,14265.92243,9.55822128,0,1,4,38.0950692
20.20731925,26828.70076,28.2312176,0,1,1,6.6362521
20.79187582,36016.85574,65.0,0,4,5,31.5035152
9.47640603,25676.71874,8.0,0,1,1,48.5106478
11.29479017,37432.11552,22.23739227,0,3,1,31.0687149
17.23475092,36286.53838,33.24789661,0,2,1,55.8011058
11.70373806,28635.55769,17.00095838,0,3,4,21.244547
21.89242857,33656.00928,33.37512534,0,2,4,15.7164371
15.6404974,33471.36453,13.16262445,0,3,2,33.6849048
18.10720884,20133.16811,55.965193,0,3,2,36.9397752
20.02749093,25333.28254,12.07285678,1,1,3,32.8792847
17.71036729,25284.01158,42.83696143,0,2,2,6.7468722
22.93651407,33945.96466,23.01922238,0,2,4,38.1367561
11.44199915,30732.46671,58.14171844,0,3,4,19.9942688
10.8226307,37918.72327,25.26912336,0,1,2,39.5449267
14.01438043,20608.75862,51.78150809,0,3,3,8.4181207
8.63213609,8436.27439,52.37377083,0,1,2,26.0183255
14.06225003,14746.94762,45.66950211,1,2,4,25.6266002
9.26214088,34405.47069,47.59833861,0,1,5,20.2921591
19.69221991,35389.41448,54.05099629,0,2,2,13.4859938
12.08288452,26070.57689,25.30182312,1,2,2,41.7121419
19.32041022,19631.124,28.20517327,0,4,4,33.7952292
3.51514255,15741.24918,21.48588678,0,2,1,39.6150029
24.0,34848.92618,59.2340942,0,2,2,1.0
12.58929694,32677.61826,8.0,0,1,3,45.6741444
16.03183919,34285.09586,8.0,0,3,5,51.6006354
17.58793579,10727.18658,33.30983382,0,3,4,23.6201992
5.51475234,29942.0435,8.0,0,4,2,16.6127812
12.13568981,42781.9184,42.56925939,0,4,4,33.1399365
17.90001679,20224.80393,36.24109779,1,3,1,17.5001519
7.50076914,39965.92655,40.09707897,0,4,4,38.6315413
9.03962395,37419.73424,27.22535543,0,1,5,19.5679835
12.81071768,33164.12669,41.04418546,0,2,3,24.674909
8.34313126,35689.58313,42.99468525,0,3,3,36.7059671
23.35946916,27240.00392,33.34897098,0,3,1,38.3416317
12.3233598,5650.24907,43.78998111,1,3,3,28.9140022
16.2221696,29037.65425,31.34198681,0,1,1,24.8955333
23.75920095,28092.31347,43.03698211,0,1,5,29.3103134
16.26514758,26744.12364,39.290592,1,2,3,27.5176935
13.11587327,11555.10949,34.24647319,1,2,2,31.5719645
11.55587143,38525.32705,27.46454525,0,4,4,60.0
9.53463283,28778.50754,30.40761844,0,1,4,27.1807308
19.1659233,36881.77752,21.03839864,0,2,2,17.5667641
20.00283724,26580.63873,40.24454221,0,1,1,21.5802075
6.09826335,32445.67783,48.20897999,0,1,3,44.4619079
10.21232737,20853.53106,37.7480447,0,1,3,1.0
9.98942648,28821.92726,28.29781684,0,4,1,14.3708076
7.56124069,33077.02015,41.14334304,0,4,3,43.5694736
19.56052126,34941.68863,31.73677836,0,2,4,60.0
7.29131493,23568.07234,13.93012377,0,4,3,27.2391197
9.87392711,36642.64859,45.28220846,0,1,5,37.1943753
20.50841785,30957.56775,25.67398843,0,4,4,10.7472294
9.24365065,17915.8488,40.15207009,0,2,2,60.0
18.36604749,28012.19104,39.08889219,0,4,5,41.2249022
9.01676907,35635.42094,40.11240827,0,4,2,51.6953935
23.79336177,39945.44738,8.0,0,1,2,8.7964402
19.25495268,29219.07251,17.8182324,0,1,5,30.1562055
23.74124976,32897.65487,16.31946009,0,4,3,27.5481399
13.78489847,50000.0,34.82342861,0,4,5,46.3807795
24.0,26245.00795,59.37025534,1,3,3,41.3737166
20.9942622,50000.0,10.70098963,0,2,3,1.0
19.23623868,40682.99327,39.54233144,0,4,4,37.1313608
5.02723477,32625.19684,29.31741392,0,1,1,30.2006312
12.1333511,30607.39757,23.10103351,0,2,5,15.7516425
24.0,25442.10209,34.74403916,0,3,4,60.0
13.98889203,35303.91793,13.01274367,0,2,5,20.1629808
11.68916526,30084.37838,65.0,0,1,4,1.0
14.74079579,13000.74729,8.0,1,1,1,31.3061352
10.3762015,26459.29794,41.00573712,0,3,4,43.8500796
1.31252102,30608.96347,29.6056518,0,1,3,29.0923844
10.53573069,50000.0,11.49604999,0,4,2,47.7563231
2.15454421,21498.55503,8.0,0,1,5,56.7085199
19.17109013,24271.20259,65.0,0,3,4,43.0566224
21.43582724,20395.93674,38.49967643,0,1,4,18.3037342
10.89467737,39492.02879,26.79139073,0,1,3,14.2802158
16.33156355,31687.67742,43.50265815,0,2,3,1.0
12.82384183,41836.65984,35.17821322,0,2,4,41.3578105
12.1767852,41075.4299,47.09644039,0,3,1,3.9354589
8.59371514,40239.74108,28.13401487,0,1,1,31.0469135
22.16413196,27511.48811,20.08511391,0,3,1,1.0
4.99766612,35080.56738,42.59046122,0,4,3,39.4902994
14.28889679,44149.27709,47.94843299,0,1,5,32.350103
12.6209229,33876.17839,48.52452277,0,2,1,4.994674
10.57182096,43360.38751,65.0,0,3,4,27.8805912
10.61658821,42134.29616,11.16320911,0,1,5,42.6731042
21.7479962,32306.60609,60.69296644,0,1,5,50.8582052
10.36103863,32541.82745,34.13881411,0,4,4,38.4743185
20.14497129,28616.67372,25.83702817,0,1,1,30.240202
15.90033321,24135.03503,63.80377396,0,3,4,18.2740861
12.29214382,27506.80031,33.89238462,0,2,1,23.3374912
20.56639593,46757.26605,20.84838183,0,3,3,23.3100634
10.32818442,44791.66,27.56838038,0,3,5,12.0823088
18.82081804,26886.28652,38.930468,0,2,5,7.3990958
22.46475968,38845.0414,11.30338741,0,2,5,55.9083884
22.67739286,30373.76483,19.33138926,0,1,4,38.0842355
15.0675066,23940.77585,18.43690629,0,1,4,58.1798855
3.35182309,22067.16945,33.11273426,0,2,3,19.9253705
19.99536525,23839.89836,22.65999091,0,2,1,30.1310231
23.14300945,39452.36762,58.95568425,0,1,3,6.8427071
13.18480241,31960.47149,19.88490135,0,2,2,18.5539123
11.92376469,41869.81304,14.4063872,0,4,5,39.1504367
12.97423876,33270.19081,38.64139843,0,4,1,35.0475064
14.11310412,32617.9583,27.96318633,0,1,3,43.7663598
19.72901151,20643.08667,49.43642977,0,2,5,60.0
10.25232896,26533.06432,31.0924397,0,3,5,20.3411856
16.81351896,15473.3567,37.1366604,0,4,2,4.5156443
3.23694135,38172.30959,48.00261701,0,1,1,35.7068604
8.71759665,34108.88561,29.66048267,0,4,5,31.7804594
19.82054609,50000.0,48.01308885,0,3,3,33.2871585
23.96012788,28874.6658,8.0,0,1,4,22.6864629
3.11811954,18994.19059,27.44376954,0,2,5,60.0
15.26699387,44877.0016,32.45191357,0,4,2,34.5590844
8.58209192,19469.00882,31.86341958,0,1,3,13.066453
5.83682207,32615.55748,36.207135,0,2,4,8.7516195
19.01311393,36281.47705,62.15136708,1,4,1,19.8711734
13.94269053,13804.28163,51.79235159,0,3,5,44.6244042
13.55736523,20982.98655,38.6862428,0,3,4,36.1987466
13.48835528,44712.95591,51.90403303,0,1,5,17.3150592
8.88018873,27109.05936,29.71240625,0,1,3,1.0
8.5369549,33588.26172,32.16155312,0,3,1,48.5753179
21.23822575,31594.82648,61.92192616,0,3,3,17.418181
11.38474643,24361.5101,57.90677521,0,4,3,34.4877674
17.16732745,35786.13087,26.17605441,0,1,4,43.5472055
20.69446195,26857.68678,20.20424575,0,3,2,37.9017424
21.31933604,40421.00499,41.43242056,0,1,4,53.1437491
18.61928207,30802.82259,65.0,1,1,4,18.2125807
24.0,30736.42748,46.80742639,1,2,3,54.0548316
14.50925123,17577.69287,51.31649904,0,1,1,20.6562894
10.31706682,37834.23285,37.42161409,0,2,5,21.0719483
12.37700012,22689.52713,54.39825803,0,2,4,26.7433678
15.57875203,43191.54509,33.21303174,0,3,4,47.3018446
6.85120556,44384.57978,16.73257355,0,2,1,45.9501084
18.61590668,43476.52611,29.72279879,0,1,1,6.9463111
7.73526486,48041.95616,39.85602444,0,4,1,27.6569513
6.68611818,31174.96423,37.30657288,0,3,4,40.1803239
16.77688618,36903.81763,51.59691617,0,2,1,32.0773758
24.0,38484.53033,26.75981668,0,1,1,6.1036002
7.71760201,27426.91662,17.08883055,0,1,1,36.4631282
17.09562904,37501.39945,57.24376773,0,3,2,12.7383823
12.14588318,39025.17455,28.77629787,0,4,5,16.4797573
9.18956012,41232.95198,26.84313729,0,1,5,28.1222943
12.64673563,37505.15357,32.32822304,0,3,4,9.1695402
14.88454029,23339.13698,43.21362059,0,1,5,16.0618677
19.84355228,38466.43375,27.66870025,0,4,5,46.9621609
17.14627202,21550.32155,12.18184433,0,3,3,23.0693413
7.48714522,32375.71601,38.74719708,0,4,2,21.6050159
14.43373897,22430.0175,12.25576324,0,3,1,12.6385409
18.00104981,18968.19325,12.35351225,0,2,1,14.0055289
17.56818544,24735.61903,46.17438613,0,4,5,11.9367347
19.28928979,31190.60863,37.87085578,0,1,2,21.357088
12.47569356,23700.6512,38.67117792,0,3,4,60.0
14.07651936,31716.83507,62.88615012,0,2,1,27.6421766
22.19145643,34873.40009,47.84720707,0,3,1,23.2173156
16.81618786,16395.60519,50.79128083,0,3,4,16.3068725
22.35348279,27618.61648,23.41336703,0,4,2,30.786848
24.0,30180.86278,19.64260351,0,3,5,52.0640356
20.07345474,34802.61097,31.59129176,0,1,1,40.1398606
15.07684086,26854.90514,33.49685969,0,2,4,37.4842865
12.69093089,30432.53112,52.65822852,0,2,4,36.7183116
15.12992301,42569.08612,40.57288906,0,4,3,23.8447235
16.15826551,28681.47786,25.0994399,0,3,4,36.2451662
11.916471,14624.30854,52.24923664,0,1,1,19.3096797
21.79923396,30963.01982,32.88785359,0,4,2,24.7987738
17.28979123,32450.80971,45.75804008,0,2,1,37.7994384
13.30602097,37914.38523,37.84791308,0,4,5,36.5947284
23.42245122,42801.80546,29.91405573,0,4,4,48.7146202
16.65891069,31505.31597,10.5240689,0,2,3,50.7480314
19.59212461,36672.76395,36.96852196,1,4,1,29.8788958
9.27081819,27455.37139,33.12397716,0,1,5,29.1378133
15.674559,34535.87643,42.37246861,0,1,1,29.4651832
12.83491923,21860.93145,32.70942571,0,4,3,28.5175742
9.67776787,37013.44905,65.0,0,3,3,53.3265635
21.85082359,31160.81938,26.21066427,0,4,2,26.4377392
13.17645657,34914.08867,52.9256411,0,4,4,40.3594477
11.88372381,42234.98976,19.4511544,0,2,1,22.9977849
12.44740931,30497.80056,27.0933795,0,1,5,33.2315746
24.0,15096.73557,19.56678465,0,1,4,56.2144096
16.66828507,44094.23397,31.21897692,0,3,5,15.5129509
23.69103583,21926.41242,42.079897,0,2,2,31.8253143
13.95223054,30259.39633,22.07949922,0,2,4,28.4605787
16.62289371,29085.9699,29.5578688,0,4,3,1.0
10.8572142,17102.84,8.64933711,0,4,1,26.9663026
11.77083739,19875.92289,13.77425016,0,2,4,33.0249248
19.79694306,40459.69339,33.20732183,0,3,2,28.4463999
24.0,50000.0,8.0,0,3,3,10.19401
1.0,20386.35364,49.31765399,0,3,3,49.6161869
11.0627329,29654.71737,39.61285786,0,3,1,41.8977054
1.0,15413.30776,19.56546449,0,4,3,29.0961552
13.88645803,27504.50626,29.30478493,0,1,1,60.0
24.0,37312.46841,51.89715056,0,1,3,20.6012018
4.11452342,46103.22428,24.50548341,0,4,5,49.7836067
19.43889667,24166.90532,56.97762165,0,4,5,10.7961648
13.09330713,19513.74706,23.653618,0,4,2,35.694608
8.62039246,43370.15431,29.79832406,0,3,4,9.0417098
10.71820828,21208.67814,41.99249575,0,4,2,25.7419296
10.94493439,41849.19366,26.86393631,0,2,5,49.963586
19.37058575,35645.61835,8.0,0,4,3,40.3968878
21.5090862,29606.15505,43.30176001,0,1,3,20.3760165
19.21933327,29718.27651,21.70572699,0,3,2,59.671199
12.24541645,49094.28745,38.30441019,0,1,5,29.822477
17.54810955,20640.95805,59.73427081,0,3,4,10.2932422
19.82524769,18843.73546,44.12624321,0,1,2,59.2706845
13.06496006,28763.75126,24.96594903,0,4,2,30.1176486
21.82128086,34572.28873,28.76668869,0,1,5,24.2851857
9.34528343,31400.39228,38.89479409,0,1,5,19.9684096
20.95821906,35935.41782,31.42445793,0,2,4,41.1104174
4.19150504,26836.5179,47.3363342,0,2,3,19.8833179
9.47645885,35944.89095,18.3299941,0,3,5,1.0
20.63795256,26204.20678,50.08915755,0,1,1,6.6365756
4.63116824,31274.86709,31.17519281,0,3,2,47.455309
13.95507336,27479.09025,21.3148205,0,2,4,24.3960712
9.9327528,34727.24813,55.92878905,0,1,1,36.2345002
11.81886384,22536.54863,20.68353873,0,3,5,14.4095022
7.24097858,27029.52371,38.36130319,0,4,2,52.7978922
7.75814566,22949.78315,60.57641477,0,1,5,45.68243
5.91348271,16164.06805,25.04926043,0,1,2,23.2056891
20.87742649,33835.0154,48.84434938,0,3,1,44.1577348
7.45443737,38454.36779,25.14470684,0,2,5,18.8926471
12.52639174,28011.1272,10.86209192,0,4,3,17.2104812
16.19839705,26117.00554,34.27688647,0,3,5,34.7509818
19.80442373,27809.22602,48.53413029,0,1,1,29.7215036
21.57331669,34552.69077,42.00095021,0,3,4,44.8336101
21.56076738,36215.14644,8.0,0,1,5,49.323983
14.37411821,23441.27769,47.42878856,0,1,1,22.0720215
23.14422453,30281.90268,41.27504143,0,2,4,32.3265855
21.68931636,24296.01663,53.15604588,0,1,3,1.0
19.94836986,26575.89491,8.0,0,2,2,41.8404325
15.01318565,21403.08249,29.83289615,1,3,2,1.0
12.51441699,35474.63391,22.9337479,0,3,1,15.7631813
21.08428313,24067.67192,35.0627442,0,2,5,30.2448999
17.87060424,28463.8394,35.75586475,0,3,3,15.424907
13.95092477,33103.23185,31.47129962,0,2,4,60.0
9.53934793,41477.54516,31.69877079,0,4,1,44.2977648
16.66727828,36324.90736,32.7056044,1,2,4,1.0
15.0526544,28453.35209,48.81643413,0,2,2,35.5181551
16.35629548,27383.80012,53.19409848,0,1,3,27.716984
7.8232185,22815.58328,23.35508746,0,1,2,56.9297275
15.70737639,32607.98154,23.47962637,0,3,5,28.9023836
1.0,25689.60904,32.5155474,0,1,5,21.4767994
15.30110118,31228.14871,13.40999944,0,2,3,50.9855888
21.27208209,37612.40569,56.00511621,0,3,1,44.0253657
1.50520912,25480.43517,28.54259815,0,2,3,51.5156604
10.94328737,44506.83216,21.13081352,0,1,1,1.0
12.94438394,28953.23851,47.36206317,0,4,1,40.186682
24.0,26223.15622,22.84291839,0,1,4,31.7761044
17.85893362,25691.96821,37.85834226,1,2,1,19.6578197
20.55577932,32694.85833,25.27938652,0,4,2,5.1869199
18.67828109,17577.71164,36.76744242,0,2,2,49.0041644
13.20966326,28253.65904,45.95881991,0,1,4,41.6969413
13.9419579,45475.41034,8.0,0,3,5,15.4827015
11.98922846,41353.16139,43.84395804,0,2,2,47.151194
3.97820148,33139.11615,28.93084105,0,1,3,40.1508962
6.43159927,13594.11616,50.18984666,0,2,2,53.4707094
13.98607514,40391.49652,45.86999166,0,1,1,27.3283302
7.84620942,28102.53829,8.49108322,0,2,5,13.1146946
15.11004779,34795.33451,65.0,0,4,3,33.7473578
9.51325596,30806.42805,47.06027017,0,2,1,45.3498989
21.7300873,21256.01471,33.82112508,0,1,2,32.6455688
11.92798607,19811.01938,27.69039025,0,4,4,21.5733726
22.1753265,39790.90619,45.02982204,0,3,4,22.3945469
20.82843183,18244.23127,65.0,0,1,4,16.8615994
6.07548902,22482.75415,33.81676269,0,3,1,1.0
22.41278903,23912.18233,46.93216919,0,1,5,60.0
9.45987733,36194.77,34.42522094,0,3,1,43.733337
9.17043156,31189.69642,37.14556345,0,2,4,1.1994335
16.04475544,17099.50522,18.94795323,0,1,3,23.8266257
22.33735398,19234.48241,45.81064112,0,3,1,53.1560481
11.33809017,16319.38272,37.64324598,0,1,5,25.2012135
16.22004686,29115.37254,23.93365472,0,4,2,40.9344049
3.80013916,25162.00261,33.67411341,0,2,1,41.9744351
20.94396734,44532.50505,42.8895669,0,4,1,3.4738714
6.16642334,27400.33371,38.28601266,0,4,2,28.6952627
4.75904424,22976.07401,52.07295336,0,4,3,12.2646402
14.01804048,25981.68465,23.46161336,1,4,5,11.7825733
6.56971855,28338.21222,39.18507077,0,2,4,39.9400137
14.50085932,40241.96391,8.92984602,0,2,2,51.354213
13.24427847,29266.40879,39.36525124,0,1,3,49.6714597
16.16479442,17375.03371,9.19240071,0,4,4,48.427235
17.6752204,30410.37223,45.62127365,1,4,1,14.9504782
13.51099313,18872.67211,50.61995471,0,2,3,21.8231549
17.1510798,38691.9111,11.79476214,0,2,4,22.7063456
16.19646854,28682.4133,30.66888072,0,1,1,54.1304561
18.87065283,31427.44081,8.0,0,2,1,28.3662026
15.70165942,33266.81905,9.60341571,0,2,5,13.067157
21.16581636,34767.62261,47.61691768,0,4,2,20.4524063
20.54786967,24693.76144,44.18669256,0,1,5,8.421875
12.53722668,43148.43921,19.72563276,0,2,3,50.2823861
13.05276904,29527.08178,65.0,0,2,5,22.7903845
14.90338989,37713.31928,34.71104039,0,1,2,20.4747722
20.39920783,46431.51983,31.24210171,0,3,2,29.2745443
15.18350149,40903.54582,32.94623443,0,3,3,56.046333
20.5378977,30586.77631,33.90596709,0,3,2,17.28623
24.0,38004.27552,46.59030072,0,2,2,54.8512135
6.87575927,36161.31852,19.56772593,0,2,3,6.5465507
21.94691523,21038.148,18.6590456,1,2,4,14.3183594
20.035003,36520.59294,46.31133055,0,4,3,29.0368507
7.97434739,44293.20664,48.11626282,0,3,4,60.0
8.32111908,25199.55852,61.98020875,0,1,4,58.7274772
15.760934,30863.03826,29.3714246,0,3,1,20.4071336
14.5821072,45627.03932,29.39195712,0,2,3,24.8218863
16.06212805,16949.17404,44.57344691,0,4,4,58.8876826
16.04206426,33343.97118,8.50023541,0,4,5,15.1801734
20.692619,36721.81289,39.26596461,0,2,4,45.0220063
24.0,39493.26687,26.32140468,0,4,2,24.3321075
22.35106531,19457.06306,8.0,0,2,2,38.6567598
12.43742575,24189.68664,41.0621228,0,3,1,10.6573099
8.44818472,37101.76301,37.0795568,0,1,1,1.0
11.79177462,40722.569,9.7858558,0,3,3,19.679742
11.18657874,20495.87803,19.40079173,0,1,1,32.2879783
13.98523387,33383.32204,47.98323185,0,2,3,21.2154652
18.47982813,24833.0733,8.0,0,3,1,27.0985999
12.67522869,14883.63664,40.14785967,0,4,1,52.3708477
18.08239852,12504.25903,47.52298298,0,1,3,43.3458038
15.33177668,39534.48862,31.64612157,0,2,1,30.4344183
15.503564,28867.47567,32.29017235,0,1,2,22.7536408
8.88391925,27406.76727,11.18618687,0,3,4,35.8189274
14.05319337,32354.04515,32.63343469,0,3,1,28.0112456
7.18131098,46212.00122,48.80862942,0,1,3,10.9071083
18.7701974,29713.38833,26.53356145,0,2,1,18.3687692
8.10991711,47437.40635,26.76545638,0,2,1,12.6681889
24.0,49313.87867,22.96176526,0,4,1,19.3218756
19.1211407,28734.10031,33.34513538,0,2,4,56.803155
18.6263449,32627.98194,8.0,0,3,4,7.8256221
13.35543966,33146.9193,29.39095765,0,1,3,30.138221
22.45712943,28500.45102,43.11103286,0,1,3,28.4714309
11.96363367,31339.99797,31.89902714,0,1,3,38.5032551
24.0,29421.54432,53.25062683,0,1,1,16.2361341
11.98130663,28890.87123,28.34671464,0,4,4,23.4499681
10.95371344,46948.24504,26.96583896,0,4,3,49.0244783
3.5627978,43229.40363,32.47488151,0,2,4,14.0055663
1.0,34411.34087,16.95592394,0,1,2,25.7094814
16.01615045,34468.45035,42.24756126,1,2,2,53.4692671
14.99711779,44983.72845,61.80887079,0,1,2,60.0
12.75372062,27021.42554,17.9846061,0,3,5,15.4184271
23.70378696,30969.59891,27.33478962,0,2,5,39.4968311
5.77018387,29845.47129,55.5346201,0,3,4,49.4264724
18.30114645,29423.87898,26.97745945,0,2,4,16.9170327
17.0121868,42990.41796,33.14691577,0,4,1,22.0129574
24.0,34451.50146,34.99063798,0,2,4,60.0
17.89732829,37892.57203,42.59108239,0,3,5,8.3799623
24.0,30663.88118,47.21027965,0,4,4,33.238748
10.85062882,26349.83504,8.0,0,3,2,53.5242928
6.89996146,23322.83211,31.96233892,0,2,3,24.4439553
10.104627,34241.85431,50.62979822,0,1,1,53.3507568
8.07014723,35133.46701,14.97554039,0,1,4,16.4085244
20.32865677,5000.0,26.209816,0,1,5,28.6926574
24.0,36058.24374,15.88666347,0,1,4,9.1952027
24.0,24658.02111,42.58544348,0,4,3,27.3277844
1.0,41623.29582,42.77927515,0,4,5,44.8723012
24.0,27071.94607,16.11453341,0,1,1,18.5506372
3.81991346,26896.03678,43.69119586,0,4,4,29.6436638
21.66383103,29246.26256,35.29227154,0,4,1,43.4521074
15.8388896,46744.53584,35.77498578,0,2,4,33.7668704
15.64466959,19500.71246,46.72903812,0,4,5,32.0711747
16.99214318,48383.19284,44.56186187,0,2,1,54.1931273
23.78122066,23922.14924,10.66312023,0,2,5,29.8304314
22.20796634,25942.92883,23.16908885,0,1,5,33.8603748
21.73293743,35765.23295,8.91292005,1,2,4,39.2981117
22.12606691,17865.11561,50.51024481,0,1,5,3.4894107
24.0,42756.67341,36.8971789,0,1,1,32.9546452
12.74473216,18990.05394,36.33146961,0,1,1,19.4985401
15.4942489,18609.86434,36.15978197,0,2,3,15.9241486
21.31162786,29635.55844,8.0,0,2,2,25.5659978
16.97461649,24927.01507,49.8796715,0,1,2,24.1460825
14.69250681,33351.36001,43.87230398,0,1,4,22.120782
22.22835733,41170.18308,31.1286619,0,1,2,60.0
11.44043742,35272.86135,36.78062725,0,4,5,33.9342056
20.91191155,25222.79934,38.76023869,0,3,3,24.1061625
13.67767433,33594.92837,31.81301515,0,3,2,44.5500542
12.14095333,37327.7697,55.16937164,0,3,3,10.2961802
9.86709233,24273.17553,29.2138612,0,3,2,45.8846355
14.42777453,15908.7228,44.8101567,0,4,3,26.6547311
9.18383008,31573.46631,13.25018521,0,2,4,29.8546116
11.43665875,33971.99432,48.78191408,0,4,2,33.0932221
23.76336319,17041.02389,51.61307652,0,4,1,30.8071729
14.83448403,50000.0,54.28771801,0,1,2,53.6203431
23.42726892,39351.63552,40.81644677,0,3,1,26.5471786
7.87052316,36582.30456,50.52633116,0,1,1,15.2286477
10.9719769,36007.70886,64.50745842,0,2,3,1.0
22.54949716,39997.17008,44.50597648,0,1,3,54.1132031
19.2943688,33718.96104,30.47714423,0,2,4,1.0
13.02460188,27115.82385,65.0,0,1,1,43.6345244
15.0268831,41299.46864,42.73680419,0,1,5,31.112042
17.84452701,40122.41755,29.39770181,0,4,5,9.772496
17.75673678,30717.97559,14.78773286,1,2,4,11.1516493
9.793291,32957.65522,61.25618667,0,1,3,36.6121948
16.40397404,17729.09072,42.98758762,0,2,5,26.7007179
14.92468792,35810.82037,65.0,0,1,4,19.5103768
12.07853029,41468.87074,45.20297789,0,1,1,50.6983068
17.14572334,29813.25646,32.63025306,0,3,4,7.4133058
13.5895577,43518.19605,36.94611951,0,4,4,49.3671379
18.11204666,27770.89522,48.63207837,0,2,2,25.753717
3.1944713,36185.96337,51.32124591,0,4,4,15.3421068
12.31889818,43429.03448,8.0,0,3,2,39.2341529
2.93019461,28005.37629,24.984029,0,1,5,24.3473911
21.93338951,23285.66869,36.67164115,0,3,4,24.7590048
14.3816686,13918.51918,46.95208716,0,4,4,36.1248934
13.92486033,13105.78181,43.44978242,0,2,2,39.905429
22.0743209,21431.44215,25.27176248,0,4,1,21.0283864
11.42441807,17978.93533,58.32921412,0,1,2,13.3852307
21.19170823,35395.05758,17.89047974,0,1,3,20.6773039
22.86436822,23126.17752,39.37817956,0,2,1,18.0689344
9.94409767,18267.62963,29.79292827,0,3,3,8.1382509
6.95882848,35198.0824,65.0,0,1,2,39.8345999
20.11483304,41678.74629,14.4934545,0,4,1,1.0
19.05550574,30922.06556,22.52192313,0,4,2,55.1973472
13.46067491,43619.15423,23.68643125,0,4,1,54.610962
6.79459903,41107.82874,45.06064491,0,2,1,27.8248585
23.49153489,25941.66407,41.51680965,0,1,1,32.881365
22.65848543,35049.85225,30.94757354,0,4,3,33.6328528
17.70977475,38270.4992,31.55864876,0,3,1,40.5004728
19.44840921,34255.60168,33.2352271,0,4,2,48.9128684
9.62871653,29861.58304,26.63502276,0,2,3,19.9409861
9.97393099,28587.85918,29.08663503,0,1,4,40.5481719
8.2295542,17679.44604,38.42051268,0,4,3,45.467028
8.70773594,37684.42764,23.41994239,0,1,1,10.1736092
7.01815486,22818.0494,36.84963757,0,4,5,34.9640948
10.77551243,32553.2012,21.38346783,0,1,3,1.0
12.55477814,28844.39398,49.44002568,0,3,3,33.5061143
20.13649842,25143.73565,59.23910535,0,2,3,51.9244582
14.40958322,37182.42893,20.80282008,0,4,1,15.4719019
19.27848888,39160.08731,62.17208835,0,1,2,11.7714688
16.07069561,26754.14284,10.95207888,0,1,1,31.2215493
9.82544503,24013.5606,42.56492459,0,2,4,28.5291095
16.50701148,32000.74394,52.78366271,0,4,3,34.3886309
23.94295902,24768.83331,50.41329159,0,1,2,12.3194709
17.24289944,23464.27513,29.027554,0,1,4,49.573792
9.40445538,25489.64855,39.24899634,0,2,5,60.0
17.37292864,22808.88468,35.28430166,0,3,1,1.0
24.0,36631.77755,43.28462484,0,2,1,15.8540148
14.55911686,41144.90059,13.84167146,0,4,4,28.8578246
17.73962895,23860.31292,35.06556999,0,3,2,9.7141803
12.89780507,26424.73977,41.72436077,0,4,2,16.836705
8.95554124,41209.21575,8.0,0,3,4,24.9576607
9.73614957,26552.37265,15.70750681,0,1,1,34.0265711
5.93684164,33691.09924,29.55178573,0,2,1,10.976958
19.57919999,27645.74221,26.05188293,0,3,2,16.1106227
10.68993716,29367.2199,52.72224197,0,1,3,10.9652412
10.94851702,5000.0,65.0,0,1,3,1.0
24.0,29479.25114,37.25454833,0,3,4,8.2583149
12.00402362,37212.09381,39.73084313,1,1,2,12.208083
24.0,25213.9269,46.89842879,0,3,5,54.7254892
